feature,count_ones
cpi_9606.ENSP00000405950,0
cpi_9606.ENSP00000405890,0
cpi_9606.ENSP00000405812,0
cpi_9606.ENSP00000405726,0
cpi_9606.ENSP00000405620,0
cpi_9606.ENSP00000405600,0
cpi_9606.ENSP00000431719,0
cpi_9606.ENSP00000431822,0
cpi_9606.ENSP00000367207,0
f_103,0
f_128,0
f_127,0
f_126,0
f_121,0
f_120,0
f_119,0
f_114,0
f_112,0
f_111,0
f_110,0
f_109,0
f_108,0
f_107,0
f_105,0
f_102,0
f_134,0
f_101,0
f_100,0
f_98,0
f_97,0
f_95,0
f_92,0
f_91,0
f_90,0
f_89,0
f_88,0
f_87,0
f_86,0
f_84,0
f_83,0
f_133,0
f_135,0
f_81,0
f_170,0
f_203,0
f_198,0
f_197,0
f_196,0
f_191,0
f_190,0
f_189,0
f_184,0
f_183,0
f_182,0
f_177,0
f_176,0
f_175,0
f_172,0
f_169,0
f_137,0
f_168,0
f_165,0
f_163,0
f_162,0
f_161,0
f_156,0
f_155,0
f_154,0
f_149,0
f_148,0
f_147,0
f_142,0
f_141,0
f_140,0
f_82,0
f_80,0
cpi_9606.ENSP00000466514,0
cpi_9606.ENSP00000468690,0
cpi_9606.ENSP00000471505,0
cpi_9606.ENSP00000471397,0
cpi_9606.ENSP00000471024,0
cpi_9606.ENSP00000470652,0
cpi_9606.ENSP00000470555,0
cpi_9606.ENSP00000470318,0
cpi_9606.ENSP00000470087,0
cpi_9606.ENSP00000470004,0
cpi_9606.ENSP00000469517,0
cpi_9606.ENSP00000469468,0
cpi_9606.ENSP00000469337,0
cpi_9606.ENSP00000469315,0
cpi_9606.ENSP00000468991,0
cpi_9606.ENSP00000468977,0
cpi_9606.ENSP00000468633,0
cpi_9606.ENSP00000471921,0
cpi_9606.ENSP00000468367,0
cpi_9606.ENSP00000468354,0
cpi_9606.ENSP00000468348,0
cpi_9606.ENSP00000468267,0
cpi_9606.ENSP00000467676,0
cpi_9606.ENSP00000467494,0
cpi_9606.ENSP00000467396,0
cpi_9606.ENSP00000467176,0
cpi_9606.ENSP00000467024,0
cpi_9606.ENSP00000466933,0
cpi_9606.ENSP00000466834,0
cpi_9606.ENSP00000466829,0
cpi_9606.ENSP00000466799,0
cpi_9606.ENSP00000466795,0
cpi_9606.ENSP00000471569,0
cpi_9606.ENSP00000472039,0
f_79,0
f_53,0
f_78,0
f_76,0
f_75,0
f_74,0
f_73,0
f_72,0
f_71,0
f_68,0
f_67,0
f_61,0
f_60,0
f_56,0
f_55,0
f_54,0
f_51,0
cpi_9606.ENSP00000472280,0
f_49,0
f_29,0
f_28,0
f_8,0
f_7,0
cpi_9606.ENSP00000473233,0
cpi_9606.ENSP00000473172,0
cpi_9606.ENSP00000473047,0
cpi_9606.ENSP00000473036,0
cpi_9606.ENSP00000472998,0
cpi_9606.ENSP00000472933,0
cpi_9606.ENSP00000472929,0
cpi_9606.ENSP00000472847,0
cpi_9606.ENSP00000472465,0
f_204,0
f_205,0
f_208,0
f_727,0
f_829,0
f_816,0
f_811,0
f_796,0
f_795,0
f_790,0
f_775,0
f_774,0
f_769,0
f_766,0
f_753,0
f_748,0
f_733,0
f_732,0
f_627,0
f_837,0
f_562,0
f_557,0
f_525,0
f_512,0
f_469,0
f_463,0
f_444,0
f_433,0
f_426,0
f_424,0
f_415,0
f_402,0
f_369,0
f_354,0
f_832,0
f_838,0
f_210,0
f_862,0
f_879,0
f_878,0
f_877,0
f_876,0
f_875,0
f_874,0
f_873,0
f_872,0
f_871,0
f_870,0
f_869,0
f_867,0
f_865,0
f_864,0
f_859,0
f_841,0
f_858,0
f_857,0
f_856,0
f_855,0
f_854,0
f_853,0
f_852,0
f_851,0
f_850,0
f_849,0
f_848,0
f_846,0
f_844,0
f_843,0
f_329,0
f_326,0
f_325,0
f_238,0
f_268,0
f_267,0
f_266,0
f_265,0
f_264,0
f_263,0
f_254,0
f_253,0
f_252,0
f_247,0
f_246,0
f_245,0
f_240,0
f_239,0
f_237,0
f_324,0
f_236,0
f_235,0
f_233,0
f_232,0
f_231,0
f_226,0
f_225,0
f_224,0
f_221,0
f_219,0
f_218,0
f_217,0
f_212,0
f_211,0
f_269,0
f_270,0
f_271,0
f_272,0
f_322,0
f_321,0
f_320,0
f_319,0
f_318,0
f_316,0
f_315,0
f_313,0
f_312,0
f_311,0
f_310,0
f_307,0
f_306,0
f_303,0
f_302,0
f_296,0
f_295,0
f_291,0
f_290,0
f_289,0
f_288,0
f_282,0
f_281,0
f_280,0
f_279,0
f_278,0
f_277,0
f_275,0
f_273,0
cpi_9606.ENSP00000466680,0
cpi_9606.ENSP00000466399,0
cpi_9606.ENSP00000431872,0
cpi_9606.ENSP00000441828,0
cpi_9606.ENSP00000442688,0
cpi_9606.ENSP00000442656,0
cpi_9606.ENSP00000442633,0
cpi_9606.ENSP00000442518,0
cpi_9606.ENSP00000442477,0
cpi_9606.ENSP00000442464,0
cpi_9606.ENSP00000442349,0
cpi_9606.ENSP00000442308,0
cpi_9606.ENSP00000442050,0
cpi_9606.ENSP00000442046,0
cpi_9606.ENSP00000441954,0
cpi_9606.ENSP00000441949,0
cpi_9606.ENSP00000441927,0
cpi_9606.ENSP00000441875,0
cpi_9606.ENSP00000441802,0
cpi_9606.ENSP00000443189,0
cpi_9606.ENSP00000441691,0
cpi_9606.ENSP00000441624,0
cpi_9606.ENSP00000441600,0
cpi_9606.ENSP00000441462,0
cpi_9606.ENSP00000441410,0
cpi_9606.ENSP00000441269,0
cpi_9606.ENSP00000441093,0
cpi_9606.ENSP00000441000,0
cpi_9606.ENSP00000440698,0
cpi_9606.ENSP00000440594,0
cpi_9606.ENSP00000440485,0
cpi_9606.ENSP00000440190,0
cpi_9606.ENSP00000440045,0
cpi_9606.ENSP00000439660,0
cpi_9606.ENSP00000443140,0
cpi_9606.ENSP00000443194,0
cpi_9606.ENSP00000439444,0
cpi_9606.ENSP00000445677,0
cpi_9606.ENSP00000447173,0
cpi_9606.ENSP00000447149,0
cpi_9606.ENSP00000447001,0
cpi_9606.ENSP00000446916,0
cpi_9606.ENSP00000446880,0
cpi_9606.ENSP00000446714,0
cpi_9606.ENSP00000446479,0
cpi_9606.ENSP00000446280,0
cpi_9606.ENSP00000446132,0
cpi_9606.ENSP00000446121,0
cpi_9606.ENSP00000446058,0
cpi_9606.ENSP00000445920,0
cpi_9606.ENSP00000445831,0
cpi_9606.ENSP00000445829,0
cpi_9606.ENSP00000445340,0
cpi_9606.ENSP00000443246,0
cpi_9606.ENSP00000445175,0
cpi_9606.ENSP00000445077,0
cpi_9606.ENSP00000444972,0
cpi_9606.ENSP00000444856,0
cpi_9606.ENSP00000444823,0
cpi_9606.ENSP00000444788,0
cpi_9606.ENSP00000444777,0
cpi_9606.ENSP00000444736,0
cpi_9606.ENSP00000444408,0
cpi_9606.ENSP00000444293,0
cpi_9606.ENSP00000444052,0
cpi_9606.ENSP00000443989,0
cpi_9606.ENSP00000443824,0
cpi_9606.ENSP00000443459,0
cpi_9606.ENSP00000439493,0
cpi_9606.ENSP00000439189,0
cpi_9606.ENSP00000466214,0
cpi_9606.ENSP00000433757,0
cpi_9606.ENSP00000435325,0
cpi_9606.ENSP00000435096,0
cpi_9606.ENSP00000435061,0
cpi_9606.ENSP00000434849,0
cpi_9606.ENSP00000434614,0
cpi_9606.ENSP00000434516,0
cpi_9606.ENSP00000434364,0
cpi_9606.ENSP00000434279,0
cpi_9606.ENSP00000434241,0
cpi_9606.ENSP00000434142,0
cpi_9606.ENSP00000434045,0
cpi_9606.ENSP00000434034,0
cpi_9606.ENSP00000433967,0
cpi_9606.ENSP00000433821,0
cpi_9606.ENSP00000433597,0
cpi_9606.ENSP00000435412,0
cpi_9606.ENSP00000433511,0
cpi_9606.ENSP00000433433,0
cpi_9606.ENSP00000433290,0
cpi_9606.ENSP00000432799,0
cpi_9606.ENSP00000432786,0
cpi_9606.ENSP00000432768,0
cpi_9606.ENSP00000432695,0
cpi_9606.ENSP00000432561,0
cpi_9606.ENSP00000432545,0
cpi_9606.ENSP00000432481,0
cpi_9606.ENSP00000432472,0
cpi_9606.ENSP00000432279,0
cpi_9606.ENSP00000432029,0
cpi_9606.ENSP00000432016,0
cpi_9606.ENSP00000435342,0
cpi_9606.ENSP00000435591,0
cpi_9606.ENSP00000439182,0
cpi_9606.ENSP00000437940,0
cpi_9606.ENSP00000439146,0
cpi_9606.ENSP00000439065,0
cpi_9606.ENSP00000438949,0
cpi_9606.ENSP00000438875,0
cpi_9606.ENSP00000438833,0
cpi_9606.ENSP00000438788,0
cpi_9606.ENSP00000438590,0
cpi_9606.ENSP00000438468,0
cpi_9606.ENSP00000438284,0
cpi_9606.ENSP00000438262,0
cpi_9606.ENSP00000438144,0
cpi_9606.ENSP00000438125,0
cpi_9606.ENSP00000438095,0
cpi_9606.ENSP00000438042,0
cpi_9606.ENSP00000437464,0
cpi_9606.ENSP00000435777,0
cpi_9606.ENSP00000437142,0
cpi_9606.ENSP00000437133,0
cpi_9606.ENSP00000437073,0
cpi_9606.ENSP00000436901,0
cpi_9606.ENSP00000436812,0
cpi_9606.ENSP00000436786,0
cpi_9606.ENSP00000436714,0
cpi_9606.ENSP00000436691,0
cpi_9606.ENSP00000436585,0
cpi_9606.ENSP00000436455,0
cpi_9606.ENSP00000436450,0
cpi_9606.ENSP00000436337,0
cpi_9606.ENSP00000436318,0
cpi_9606.ENSP00000435926,0
cpi_9606.ENSP00000447378,0
cpi_9606.ENSP00000447803,0
cpi_9606.ENSP00000448035,0
cpi_9606.ENSP00000456533,0
cpi_9606.ENSP00000458537,0
cpi_9606.ENSP00000458307,0
cpi_9606.ENSP00000458238,0
cpi_9606.ENSP00000458149,0
cpi_9606.ENSP00000457868,0
cpi_9606.ENSP00000457706,0
cpi_9606.ENSP00000457689,0
cpi_9606.ENSP00000457656,0
cpi_9606.ENSP00000457299,0
cpi_9606.ENSP00000457258,0
cpi_9606.ENSP00000457230,0
cpi_9606.ENSP00000457031,0
cpi_9606.ENSP00000456711,0
cpi_9606.ENSP00000456648,0
cpi_9606.ENSP00000456434,0
cpi_9606.ENSP00000458954,0
cpi_9606.ENSP00000456318,0
cpi_9606.ENSP00000456200,0
cpi_9606.ENSP00000455952,0
cpi_9606.ENSP00000455744,0
cpi_9606.ENSP00000455561,0
cpi_9606.ENSP00000455507,0
cpi_9606.ENSP00000455329,0
cpi_9606.ENSP00000455307,0
cpi_9606.ENSP00000455169,0
cpi_9606.ENSP00000455047,0
cpi_9606.ENSP00000454786,0
cpi_9606.ENSP00000454770,0
cpi_9606.ENSP00000454748,0
cpi_9606.ENSP00000454380,0
cpi_9606.ENSP00000458791,0
cpi_9606.ENSP00000459775,0
cpi_9606.ENSP00000448059,0
cpi_9606.ENSP00000463376,0
cpi_9606.ENSP00000465737,0
cpi_9606.ENSP00000465655,0
cpi_9606.ENSP00000465500,0
cpi_9606.ENSP00000465213,0
cpi_9606.ENSP00000464814,0
cpi_9606.ENSP00000464265,0
cpi_9606.ENSP00000464149,0
cpi_9606.ENSP00000464146,0
cpi_9606.ENSP00000464036,0
cpi_9606.ENSP00000463999,0
cpi_9606.ENSP00000463847,0
cpi_9606.ENSP00000463645,0
cpi_9606.ENSP00000463576,0
cpi_9606.ENSP00000463533,0
cpi_9606.ENSP00000463013,0
cpi_9606.ENSP00000459962,0
cpi_9606.ENSP00000462986,0
cpi_9606.ENSP00000462972,0
cpi_9606.ENSP00000462795,0
cpi_9606.ENSP00000462730,0
cpi_9606.ENSP00000462701,0
cpi_9606.ENSP00000462664,0
cpi_9606.ENSP00000462337,0
cpi_9606.ENSP00000462196,0
cpi_9606.ENSP00000462116,0
cpi_9606.ENSP00000462023,0
cpi_9606.ENSP00000461785,0
cpi_9606.ENSP00000461388,0
cpi_9606.ENSP00000461324,0
cpi_9606.ENSP00000460682,0
cpi_9606.ENSP00000454303,0
cpi_9606.ENSP00000454071,0
cpi_9606.ENSP00000454021,0
cpi_9606.ENSP00000450436,0
cpi_9606.ENSP00000450995,0
cpi_9606.ENSP00000450980,0
cpi_9606.ENSP00000450909,0
cpi_9606.ENSP00000450895,0
cpi_9606.ENSP00000450811,0
cpi_9606.ENSP00000450731,0
cpi_9606.ENSP00000450730,0
cpi_9606.ENSP00000450710,0
cpi_9606.ENSP00000450687,0
cpi_9606.ENSP00000450635,0
cpi_9606.ENSP00000450607,0
cpi_9606.ENSP00000450560,0
cpi_9606.ENSP00000450554,0
cpi_9606.ENSP00000450527,0
cpi_9606.ENSP00000450399,0
cpi_9606.ENSP00000453793,0
cpi_9606.ENSP00000450353,0
cpi_9606.ENSP00000450281,0
cpi_9606.ENSP00000450040,0
cpi_9606.ENSP00000449795,0
cpi_9606.ENSP00000449770,0
cpi_9606.ENSP00000449751,0
cpi_9606.ENSP00000449629,0
cpi_9606.ENSP00000449535,0
cpi_9606.ENSP00000449253,0
cpi_9606.ENSP00000448689,0
cpi_9606.ENSP00000448323,0
cpi_9606.ENSP00000448219,0
cpi_9606.ENSP00000448182,0
cpi_9606.ENSP00000448165,0
cpi_9606.ENSP00000451030,0
cpi_9606.ENSP00000451040,0
cpi_9606.ENSP00000451080,0
cpi_9606.ENSP00000451112,0
cpi_9606.ENSP00000453785,0
cpi_9606.ENSP00000453403,0
cpi_9606.ENSP00000453302,0
cpi_9606.ENSP00000453129,0
cpi_9606.ENSP00000453089,0
cpi_9606.ENSP00000453076,0
cpi_9606.ENSP00000452885,0
cpi_9606.ENSP00000452854,0
cpi_9606.ENSP00000452780,0
cpi_9606.ENSP00000452776,0
cpi_9606.ENSP00000452762,0
cpi_9606.ENSP00000452702,0
cpi_9606.ENSP00000452549,0
cpi_9606.ENSP00000452521,0
cpi_9606.ENSP00000452401,0
cpi_9606.ENSP00000452347,0
cpi_9606.ENSP00000452296,0
cpi_9606.ENSP00000452120,0
cpi_9606.ENSP00000452037,0
cpi_9606.ENSP00000452007,0
cpi_9606.ENSP00000451605,0
cpi_9606.ENSP00000451575,0
cpi_9606.ENSP00000451560,0
cpi_9606.ENSP00000451511,0
cpi_9606.ENSP00000451320,0
cpi_9606.ENSP00000451263,0
cpi_9606.ENSP00000451261,0
cpi_9606.ENSP00000451235,0
cpi_9606.ENSP00000451131,0
cpi_9606.ENSP00000394071,0
cpi_9606.ENSP00000394033,0
cpi_9606.ENSP00000394008,0
cpi_9606.ENSP00000372191,0
cpi_9606.ENSP00000372654,0
cpi_9606.ENSP00000372547,0
cpi_9606.ENSP00000372437,0
cpi_9606.ENSP00000372390,0
cpi_9606.ENSP00000372347,0
cpi_9606.ENSP00000372326,0
cpi_9606.ENSP00000372322,0
cpi_9606.ENSP00000372319,0
cpi_9606.ENSP00000372316,0
cpi_9606.ENSP00000372313,0
cpi_9606.ENSP00000372295,0
cpi_9606.ENSP00000372224,0
cpi_9606.ENSP00000372221,0
cpi_9606.ENSP00000372193,0
cpi_9606.ENSP00000372170,0
cpi_9606.ENSP00000372750,0
cpi_9606.ENSP00000372169,0
cpi_9606.ENSP00000372155,0
cpi_9606.ENSP00000372112,0
cpi_9606.ENSP00000372093,0
cpi_9606.ENSP00000372088,0
cpi_9606.ENSP00000372035,0
cpi_9606.ENSP00000372025,0
cpi_9606.ENSP00000372023,0
cpi_9606.ENSP00000372005,0
cpi_9606.ENSP00000371994,0
cpi_9606.ENSP00000371985,0
cpi_9606.ENSP00000371940,0
cpi_9606.ENSP00000371936,0
cpi_9606.ENSP00000371932,0
cpi_9606.ENSP00000372689,0
cpi_9606.ENSP00000372959,0
cpi_9606.ENSP00000371927,0
cpi_9606.ENSP00000373648,0
cpi_9606.ENSP00000373952,0
cpi_9606.ENSP00000373918,0
cpi_9606.ENSP00000373884,0
cpi_9606.ENSP00000373873,0
cpi_9606.ENSP00000373864,0
cpi_9606.ENSP00000373853,0
cpi_9606.ENSP00000373783,0
cpi_9606.ENSP00000373730,0
cpi_9606.ENSP00000373715,0
cpi_9606.ENSP00000373713,0
cpi_9606.ENSP00000373702,0
cpi_9606.ENSP00000373700,0
cpi_9606.ENSP00000373691,0
cpi_9606.ENSP00000373674,0
cpi_9606.ENSP00000373637,0
cpi_9606.ENSP00000373073,0
cpi_9606.ENSP00000373600,0
cpi_9606.ENSP00000373574,0
cpi_9606.ENSP00000373572,0
cpi_9606.ENSP00000373570,0
cpi_9606.ENSP00000373518,0
cpi_9606.ENSP00000373487,0
cpi_9606.ENSP00000373477,0
cpi_9606.ENSP00000373404,0
cpi_9606.ENSP00000373354,0
cpi_9606.ENSP00000373331,0
cpi_9606.ENSP00000373301,0
cpi_9606.ENSP00000373298,0
cpi_9606.ENSP00000373176,0
cpi_9606.ENSP00000373169,0
cpi_9606.ENSP00000371929,0
cpi_9606.ENSP00000371870,0
cpi_9606.ENSP00000370741,0
cpi_9606.ENSP00000370938,0
cpi_9606.ENSP00000371219,0
cpi_9606.ENSP00000371201,0
cpi_9606.ENSP00000371169,0
cpi_9606.ENSP00000371152,0
cpi_9606.ENSP00000371138,0
cpi_9606.ENSP00000371110,0
cpi_9606.ENSP00000371084,0
cpi_9606.ENSP00000371070,0
cpi_9606.ENSP00000371067,0
cpi_9606.ENSP00000371040,0
cpi_9606.ENSP00000370990,0
cpi_9606.ENSP00000370989,0
cpi_9606.ENSP00000370966,0
cpi_9606.ENSP00000370964,0
cpi_9606.ENSP00000370936,0
cpi_9606.ENSP00000371230,0
cpi_9606.ENSP00000370912,0
cpi_9606.ENSP00000370891,0
cpi_9606.ENSP00000370880,0
cpi_9606.ENSP00000370867,0
cpi_9606.ENSP00000370844,0
cpi_9606.ENSP00000370842,0
cpi_9606.ENSP00000370839,0
cpi_9606.ENSP00000370826,0
cpi_9606.ENSP00000370812,0
cpi_9606.ENSP00000370808,0
cpi_9606.ENSP00000370781,0
cpi_9606.ENSP00000370767,0
cpi_9606.ENSP00000370750,0
cpi_9606.ENSP00000370748,0
cpi_9606.ENSP00000371221,0
cpi_9606.ENSP00000371236,0
cpi_9606.ENSP00000371833,0
cpi_9606.ENSP00000371532,0
cpi_9606.ENSP00000371802,0
cpi_9606.ENSP00000371800,0
cpi_9606.ENSP00000371798,0
cpi_9606.ENSP00000371790,0
cpi_9606.ENSP00000371729,0
cpi_9606.ENSP00000371711,0
cpi_9606.ENSP00000371693,0
cpi_9606.ENSP00000371689,0
cpi_9606.ENSP00000000233,0
cpi_9606.ENSP00000371594,0
cpi_9606.ENSP00000371587,0
cpi_9606.ENSP00000371554,0
cpi_9606.ENSP00000371542,0
cpi_9606.ENSP00000371535,0
cpi_9606.ENSP00000371517,0
cpi_9606.ENSP00000371294,0
cpi_9606.ENSP00000371514,0
cpi_9606.ENSP00000371505,0
cpi_9606.ENSP00000371483,0
cpi_9606.ENSP00000371475,0
cpi_9606.ENSP00000371432,0
cpi_9606.ENSP00000371420,0
cpi_9606.ENSP00000371419,0
cpi_9606.ENSP00000371398,0
cpi_9606.ENSP00000371393,0
cpi_9606.ENSP00000371388,0
cpi_9606.ENSP00000371376,0
cpi_9606.ENSP00000371341,0
cpi_9606.ENSP00000371321,0
cpi_9606.ENSP00000371308,0
cpi_9606.ENSP00000373964,0
cpi_9606.ENSP00000373979,0
cpi_9606.ENSP00000374069,0
cpi_9606.ENSP00000376793,0
cpi_9606.ENSP00000377015,0
cpi_9606.ENSP00000376965,0
cpi_9606.ENSP00000376946,0
cpi_9606.ENSP00000376943,0
cpi_9606.ENSP00000376921,0
cpi_9606.ENSP00000376914,0
cpi_9606.ENSP00000376910,0
cpi_9606.ENSP00000376889,0
cpi_9606.ENSP00000376886,0
cpi_9606.ENSP00000376871,0
cpi_9606.ENSP00000376855,0
cpi_9606.ENSP00000376849,0
cpi_9606.ENSP00000376822,0
cpi_9606.ENSP00000376808,0
cpi_9606.ENSP00000376776,0
cpi_9606.ENSP00000377047,0
cpi_9606.ENSP00000376758,0
cpi_9606.ENSP00000376684,0
cpi_9606.ENSP00000376611,0
cpi_9606.ENSP00000376609,0
cpi_9606.ENSP00000376534,0
cpi_9606.ENSP00000376500,0
cpi_9606.ENSP00000376472,0
cpi_9606.ENSP00000376465,0
cpi_9606.ENSP00000376445,0
cpi_9606.ENSP00000376443,0
cpi_9606.ENSP00000376436,0
cpi_9606.ENSP00000376432,0
cpi_9606.ENSP00000376410,0
cpi_9606.ENSP00000376384,0
cpi_9606.ENSP00000377040,0
cpi_9606.ENSP00000377051,0
cpi_9606.ENSP00000374135,0
cpi_9606.ENSP00000377372,0
cpi_9606.ENSP00000377527,0
cpi_9606.ENSP00000377523,0
cpi_9606.ENSP00000377496,0
cpi_9606.ENSP00000377492,0
cpi_9606.ENSP00000377486,0
cpi_9606.ENSP00000377470,0
cpi_9606.ENSP00000377461,0
cpi_9606.ENSP00000377446,0
cpi_9606.ENSP00000377430,0
cpi_9606.ENSP00000377409,0
cpi_9606.ENSP00000377401,0
cpi_9606.ENSP00000377396,0
cpi_9606.ENSP00000377390,0
cpi_9606.ENSP00000377380,0
cpi_9606.ENSP00000377344,0
cpi_9606.ENSP00000377055,0
cpi_9606.ENSP00000377311,0
cpi_9606.ENSP00000377303,0
cpi_9606.ENSP00000377298,0
cpi_9606.ENSP00000377280,0
cpi_9606.ENSP00000377262,0
cpi_9606.ENSP00000377252,0
cpi_9606.ENSP00000377218,0
cpi_9606.ENSP00000377192,0
cpi_9606.ENSP00000377170,0
cpi_9606.ENSP00000377148,0
cpi_9606.ENSP00000377112,0
cpi_9606.ENSP00000377086,0
cpi_9606.ENSP00000377083,0
cpi_9606.ENSP00000377061,0
cpi_9606.ENSP00000376349,0
cpi_9606.ENSP00000376322,0
cpi_9606.ENSP00000376317,0
cpi_9606.ENSP00000374455,0
cpi_9606.ENSP00000375093,0
cpi_9606.ENSP00000375091,0
cpi_9606.ENSP00000375086,0
cpi_9606.ENSP00000375082,0
cpi_9606.ENSP00000375081,0
cpi_9606.ENSP00000375080,0
cpi_9606.ENSP00000375069,0
cpi_9606.ENSP00000375066,0
cpi_9606.ENSP00000375057,0
cpi_9606.ENSP00000374574,0
cpi_9606.ENSP00000374566,0
cpi_9606.ENSP00000374529,0
cpi_9606.ENSP00000374484,0
cpi_9606.ENSP00000374467,0
cpi_9606.ENSP00000374447,0
cpi_9606.ENSP00000376309,0
cpi_9606.ENSP00000374443,0
cpi_9606.ENSP00000374390,0
cpi_9606.ENSP00000374372,0
cpi_9606.ENSP00000374357,0
cpi_9606.ENSP00000374354,0
cpi_9606.ENSP00000374353,0
cpi_9606.ENSP00000374332,0
cpi_9606.ENSP00000374323,0
cpi_9606.ENSP00000374309,0
cpi_9606.ENSP00000374265,0
cpi_9606.ENSP00000374219,0
cpi_9606.ENSP00000374212,0
cpi_9606.ENSP00000374152,0
cpi_9606.ENSP00000374145,0
cpi_9606.ENSP00000375095,0
cpi_9606.ENSP00000375413,0
cpi_9606.ENSP00000375557,0
cpi_9606.ENSP00000375682,0
cpi_9606.ENSP00000376306,0
cpi_9606.ENSP00000376293,0
cpi_9606.ENSP00000376268,0
cpi_9606.ENSP00000376258,0
cpi_9606.ENSP00000376215,0
cpi_9606.ENSP00000376204,0
cpi_9606.ENSP00000376178,0
cpi_9606.ENSP00000376177,0
cpi_9606.ENSP00000376176,0
cpi_9606.ENSP00000376150,0
cpi_9606.ENSP00000376076,0
cpi_9606.ENSP00000375986,0
cpi_9606.ENSP00000375977,0
cpi_9606.ENSP00000375921,0
cpi_9606.ENSP00000375893,0
cpi_9606.ENSP00000375892,0
cpi_9606.ENSP00000375881,0
cpi_9606.ENSP00000375872,0
cpi_9606.ENSP00000375857,0
cpi_9606.ENSP00000375853,0
cpi_9606.ENSP00000375844,0
cpi_9606.ENSP00000375810,0
cpi_9606.ENSP00000375809,0
cpi_9606.ENSP00000375795,0
cpi_9606.ENSP00000375767,0
cpi_9606.ENSP00000375748,0
cpi_9606.ENSP00000375736,0
cpi_9606.ENSP00000375730,0
cpi_9606.ENSP00000375683,0
cpi_9606.ENSP00000370744,0
cpi_9606.ENSP00000370737,0
cpi_9606.ENSP00000393963,0
cpi_9606.ENSP00000368362,0
cpi_9606.ENSP00000368572,0
cpi_9606.ENSP00000368565,0
cpi_9606.ENSP00000368552,0
cpi_9606.ENSP00000368544,0
cpi_9606.ENSP00000368538,0
cpi_9606.ENSP00000368523,0
cpi_9606.ENSP00000368516,0
cpi_9606.ENSP00000368464,0
cpi_9606.ENSP00000368450,0
cpi_9606.ENSP00000368439,0
cpi_9606.ENSP00000368438,0
cpi_9606.ENSP00000368411,0
cpi_9606.ENSP00000368401,0
cpi_9606.ENSP00000368391,0
cpi_9606.ENSP00000368349,0
cpi_9606.ENSP00000368591,0
cpi_9606.ENSP00000368332,0
cpi_9606.ENSP00000368318,0
cpi_9606.ENSP00000368314,0
cpi_9606.ENSP00000368305,0
cpi_9606.ENSP00000368295,0
cpi_9606.ENSP00000368253,0
cpi_9606.ENSP00000368244,0
cpi_9606.ENSP00000368226,0
cpi_9606.ENSP00000368207,0
cpi_9606.ENSP00000368199,0
cpi_9606.ENSP00000368190,0
cpi_9606.ENSP00000368174,0
cpi_9606.ENSP00000368173,0
cpi_9606.ENSP00000368169,0
cpi_9606.ENSP00000368589,0
cpi_9606.ENSP00000368632,0
cpi_9606.ENSP00000368135,0
cpi_9606.ENSP00000368790,0
cpi_9606.ENSP00000369003,0
cpi_9606.ENSP00000368984,0
cpi_9606.ENSP00000368981,0
cpi_9606.ENSP00000368976,0
cpi_9606.ENSP00000368966,0
cpi_9606.ENSP00000368952,0
cpi_9606.ENSP00000368927,0
cpi_9606.ENSP00000368924,0
cpi_9606.ENSP00000368908,0
cpi_9606.ENSP00000368884,0
cpi_9606.ENSP00000368880,0
cpi_9606.ENSP00000368831,0
cpi_9606.ENSP00000368805,0
cpi_9606.ENSP00000368798,0
cpi_9606.ENSP00000368767,0
cpi_9606.ENSP00000368646,0
cpi_9606.ENSP00000368766,0
cpi_9606.ENSP00000368759,0
cpi_9606.ENSP00000368752,0
cpi_9606.ENSP00000368727,0
cpi_9606.ENSP00000368716,0
cpi_9606.ENSP00000368699,0
cpi_9606.ENSP00000368698,0
cpi_9606.ENSP00000368686,0
cpi_9606.ENSP00000368683,0
cpi_9606.ENSP00000368682,0
cpi_9606.ENSP00000368678,0
cpi_9606.ENSP00000368667,0
cpi_9606.ENSP00000368664,0
cpi_9606.ENSP00000368648,0
cpi_9606.ENSP00000368140,0
cpi_9606.ENSP00000368124,0
cpi_9606.ENSP00000370719,0
cpi_9606.ENSP00000367439,0
cpi_9606.ENSP00000367631,0
cpi_9606.ENSP00000367623,0
cpi_9606.ENSP00000367615,0
cpi_9606.ENSP00000367608,0
cpi_9606.ENSP00000367605,0
cpi_9606.ENSP00000367570,0
cpi_9606.ENSP00000367545,0
cpi_9606.ENSP00000367527,0
cpi_9606.ENSP00000367498,0
cpi_9606.ENSP00000367462,0
cpi_9606.ENSP00000367454,0
cpi_9606.ENSP00000367453,0
cpi_9606.ENSP00000367446,0
cpi_9606.ENSP00000367440,0
cpi_9606.ENSP00000367428,0
cpi_9606.ENSP00000367658,0
cpi_9606.ENSP00000367408,0
cpi_9606.ENSP00000367407,0
cpi_9606.ENSP00000367406,0
cpi_9606.ENSP00000367391,0
cpi_9606.ENSP00000367346,0
cpi_9606.ENSP00000367343,0
cpi_9606.ENSP00000367323,0
cpi_9606.ENSP00000367316,0
cpi_9606.ENSP00000367315,0
cpi_9606.ENSP00000367309,0
cpi_9606.ENSP00000367276,0
cpi_9606.ENSP00000367263,0
cpi_9606.ENSP00000367220,0
cpi_9606.ENSP00000367208,0
cpi_9606.ENSP00000367637,0
cpi_9606.ENSP00000367668,0
cpi_9606.ENSP00000368119,0
cpi_9606.ENSP00000367893,0
cpi_9606.ENSP00000368109,0
